0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:30:05 +0900] "GET /board/Boardlist.bo?page=1 HTTP/1.1" 200 25838
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:30:05 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:30:42 +0900] "GET /board/Boardlist.bo?page=1 HTTP/1.1" 200 25838
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:30:42 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:47:16 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21224
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:47:16 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:47:16 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:48:35 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21228
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:48:35 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:55:12 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21227
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:55:12 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:55:52 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21228
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:55:52 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:55:54 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21228
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:55:54 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:56:07 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21178
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:56:07 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:57:43 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21232
0:0:0:0:0:0:0:1 - - [23/Jun/2022:10:57:43 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:08:08 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21178
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:08:08 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:10:29 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21182
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:10:29 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:10:34 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21182
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:10:34 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:17:35 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21188
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:17:35 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:20:45 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21204
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:20:45 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:20:46 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21204
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:20:46 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:21:22 +0900] "GET /app/board/boardlist.jsp HTTP/1.1" 200 21090
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:21:22 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:21:31 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21204
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:21:31 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:26:18 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21211
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:26:18 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:38:14 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21253
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:38:14 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:42:30 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21271
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:42:30 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:42:31 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21271
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:42:31 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:43:14 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21215
0:0:0:0:0:0:0:1 - - [23/Jun/2022:11:43:14 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:37:26 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21273
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:37:26 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:47:11 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21315
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:47:11 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:56:30 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21443
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:56:30 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:58:29 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21520
0:0:0:0:0:0:0:1 - - [23/Jun/2022:13:58:29 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:00:01 +0900] "GET /app/board/boardview.jsp HTTP/1.1" 200 21542
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:00:01 +0900] "GET /app/board/img/naver.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:05:46 +0900] "GET / HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:05:59 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 20608
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:06:00 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:06:25 +0900] "GET /index.jsp HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:06:26 +0900] "GET /board/Boardlist.bo HTTP/1.1" 200 25838
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:06:26 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:17:35 +0900] "GET /board/BoardView.bo?boardnum=49 HTTP/1.1" 200 21661
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:17:35 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:17:39 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:17:39 +0900] "GET /board/BoardView.bo?boardnum=47 HTTP/1.1" 200 22703
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:28:17 +0900] "GET / HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:28:19 +0900] "GET /board/Boardlist.bo HTTP/1.1" 200 25838
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:28:19 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:28:21 +0900] "GET /board/BoardView.bo?boardnum=49 HTTP/1.1" 200 21727
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:28:21 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:28:24 +0900] "GET /board/BoardView.bo?boardnum=48 HTTP/1.1" 200 23768
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:28:24 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:30:39 +0900] "GET /board/Boardlist.bo?page=1 HTTP/1.1" 200 25838
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:30:39 +0900] "GET /board/img/naver.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:31:43 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 20608
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:31:43 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:12 +0900] "GET /board/Mborder.jsp HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:22 +0900] "GET /mocar/Mborder.jsp HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:32 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 20608
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:32 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:46 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 20640
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:46 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:47 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 20640
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:35:47 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:36:14 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 20640
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:36:14 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:21 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 25294
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:21 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:21 +0900] "GET /border/form-submission-handler.js HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:21 +0900] "GET /border/user.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:22 +0900] "GET /border/Mborder.jsp HTTP/1.1" 200 25294
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:22 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:22 +0900] "GET /border/form-submission-handler.js HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:37:22 +0900] "GET /border/user.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:16 +0900] "GET /border/border.jsp HTTP/1.1" 200 25109
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:16 +0900] "GET /border/form-submission-handler.js HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:16 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:16 +0900] "GET /border/user.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:19 +0900] "GET /border/border.jsp HTTP/1.1" 200 25109
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:19 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:19 +0900] "GET /border/form-submission-handler.js HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:20 +0900] "GET /border/user.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:22 +0900] "GET /border/border.jsp HTTP/1.1" 200 25109
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:22 +0900] "GET /border/img/naver.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:22 +0900] "GET /border/form-submission-handler.js HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:22 +0900] "GET /border/user.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [23/Jun/2022:14:40:25 +0900] "GET /border/border.jsp HTTP/1.1" 200 25109
